B,C,H,aggregate_snr,certificate_type,certified_sensitivity,clip_fraction,comparison_tier,complete_units,config_hash,contributing_record_gradient_evaluations,dataset,delta,diagnostic_gradient_seconds,diagnostic_record_gradient_evaluations,dropped_units,effective_record_utilization,epsilon,evidence_seed,evidence_view,gradient_distortion_l2,group_gradient_evaluations,handle_users_fully_covered_fraction,handle_users_with_residual_fraction,implementation_provenance,lambda,local_atom_units,local_mixed_units,manifest_hash,mean_residual_records_per_handle_user,method,metric_name,metric_value,noise_multiplier,noise_seed,noise_sensitivity,noisy_releases,non_dummy_record_gradient_evaluations,oracle_audit_seconds,overlap_probability,partial_clip_fraction,partial_gradient_distortion_l2,partial_handle_record_fraction,partial_handle_units,patient_or_user_auprc,plan_config_hash,privacy_semantics,public_normalizer,q_record_given_handle,q_record_given_handle_pooled,q_record_given_handle_requested,q_record_total,q_user,q_user_requested,realized_overlap_fraction,record_gradient_evaluations,residual_clip_fraction,residual_gradient_distortion_l2,residual_record_fraction,run_id,sample_accuracy,scenario,schedule_seed,seed,split_seed,structural_sensitivity_bound,topology_seed,user_macro_accuracy,validation_pass,wall_time_seconds,replicate
6,1.0,1,0.08530525824551301,plan-c,1.0,0.28126851677894593,primary,0,ab5dfaa5f4fb3282f59854f280b023a9d1fa6db3eabed86ddc4f6f526ab7597b,10269,synthea,1e-05,6.512982500134967,25600,5046,0.4011328125,4.0,71006,health-card,0.5094112227857113,9123,0.48928453676228156,0.5107154632377184,this-work,1.0,0,0,686f8a645239beda528ca99b217b3948576cb34aaa985676ebd2ed01d4c31448,1.4038905374216948,handle-only-drop-residual,patient_or_user_auprc,0.25037198407778766,9.214933748786253,1141001,1.0,50,10269,0.07856110006105155,,0.28126851677894593,0.19516955028288066,0.4011328125,3033,0.25037198407778766,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7445434741017173,0.6120980231392913,,0.40466152734280897,0.5466834895457823,,0.3698630136986301,25600,0.0,0.315771317332983,0.0,43348e5ad9eb38e32a528186471d6a97a0c4f305665c35a62a63467a945a953f,0.7393090569561158,policy-grounded,81106,105,51006,1.0,61006,0.7943760984182777,True,16.90708289979375,5
6,1.0,1,0.053129412981362444,plan-delta,2.0,0.5520805305242539,primary,0,ab5dfaa5f4fb3282f59854f280b023a9d1fa6db3eabed86ddc4f6f526ab7597b,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71006,health-card,0.7544869154691696,23031,0.48928453676228156,0.5107154632377184,this-work,,5046,0,686f8a645239beda528ca99b217b3948576cb34aaa985676ebd2ed01d4c31448,1.4038905374216948,naive-recalibrated-2c,patient_or_user_auprc,0.2546550745981105,9.214933748786253,1141001,2.0,50,25600,0.0797941000200808,,0.2733497285842896,0.2660315947420895,0.4011328125,3033,0.2546550745981105,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7445434741017173,0.6120980231392913,,0.40466152734280897,0.5466834895457823,,0.3698630136986301,25600,0.7355686753988266,0.49045726269483564,0.5988671875,59fa99cabfb42a31f16812eaf7249a1b34c5f6654724023cd9620d8fe274b497,0.7393090569561158,policy-grounded,81106,105,51006,2.0,61006,0.7943760984182777,True,16.84693009997136,5
6,1.0,1,0.0845921605918252,plan-c,1.0,0.7190503227710724,diagnostic,0,ab5dfaa5f4fb3282f59854f280b023a9d1fa6db3eabed86ddc4f6f526ab7597b,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71006,health-card,0.5615098069608212,23031,0.48928453676228156,0.5107154632377184,this-work,0.9,5046,0,686f8a645239beda528ca99b217b3948576cb34aaa985676ebd2ed01d4c31448,1.4038905374216948,unitscope-lambda-sweep,patient_or_user_auprc,0.24637205939838178,9.214933748786253,1141001,1.0,50,25600,0.08579919999465346,,0.29066679149866104,0.2138028696551919,0.4011328125,3033,0.24637205939838178,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7445434741017173,0.6120980231392913,,0.40466152734280897,0.5466834895457823,,0.3698630136986301,25600,0.9999999976158143,0.34917129546403886,0.5988671875,7706a68ed24d177e5bec6b3c02a93f29f207f27d090cd487db9326c763be0181,0.7393090569561158,policy-grounded,81106,105,51006,1.0,61006,0.7943760984182777,True,16.879470300016692,5
6,1.0,1,0.09393034589259486,plan-c,1.0,0.5535420814156532,primary,0,ab5dfaa5f4fb3282f59854f280b023a9d1fa6db3eabed86ddc4f6f526ab7597b,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71006,health-card,0.7604221571981907,22777,0.48928453676228156,0.5107154632377184,this-work,0.0,7833,0,686f8a645239beda528ca99b217b3948576cb34aaa985676ebd2ed01d4c31448,1.4038905374216948,stable-local-fallback,patient_or_user_auprc,0.21198828730523725,9.214933748786253,1141001,1.0,50,25600,0.17349679983453825,,0.0,0.0,0.0,0,0.21198828730523725,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7445434741017173,0.6120980231392913,,0.40466152734280897,0.5466834895457823,,0.3698630136986301,25600,0.5535420814156532,0.7604221571981907,1.0,ecd43de62eb02b13301f6faa140eb6415eb0bdf135d1ad21ea082dcb3eedd768,0.7393090569561158,policy-grounded,81106,105,51006,1.0,61006,0.7943760984182777,True,18.272101400158135,5
6,1.0,1,0.09027038044401252,plan-c,1.0,0.2788162562251091,primary,0,3882b760de9f14f69895a52425b97408c2c30624af4be0d25aa30aa0ef81736f,10289,synthea,1e-05,6.174995900015347,25600,5015,0.4019140625,4.0,71007,health-card,0.4987786833941936,9390,0.49080761654629024,0.5091923834537098,this-work,1.0,0,0,0d8983bf3f91abab348ead86af872231c494a3f5ff363e2c6a5ffcff4ef4cf19,1.4241628365068943,handle-only-drop-residual,patient_or_user_auprc,0.2933512652017657,9.214933748786253,1151001,1.0,50,10289,0.07881309988442808,,0.2788162562251091,0.20103858947753905,0.4019140625,3046,0.2933512652017657,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7446105871712998,0.6012134583563155,,0.40218928725170655,0.5490266762797404,,0.3711247296322999,25600,0.0,0.30292847998440264,0.0,083ed49adb7a8dded9b622454c51098f4d58a78b2d4b4ff65ebb414bce03565e,0.746031746031746,policy-grounded,81107,106,51007,1.0,61007,0.7961335676625659,True,16.5782174000924,6
6,1.0,1,0.09823178179367589,plan-c,1.0,0.5670854765176773,primary,0,3882b760de9f14f69895a52425b97408c2c30624af4be0d25aa30aa0ef81736f,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71007,health-card,0.7538021817803383,22964,0.49080761654629024,0.5091923834537098,this-work,0.0,7833,0,0d8983bf3f91abab348ead86af872231c494a3f5ff363e2c6a5ffcff4ef4cf19,1.4241628365068943,stable-local-fallback,patient_or_user_auprc,0.21384686560310376,9.214933748786253,1151001,1.0,50,25600,0.07688019989291206,,0.0,0.0,0.0,0,0.21384686560310376,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7446105871712998,0.6012134583563155,,0.40218928725170655,0.5490266762797404,,0.3711247296322999,25600,0.5670854765176773,0.7538021817803383,1.0,1883e7d4119b74722a15b063e1fcddf2925536eac884f53602ddba2a5ea8cae3,0.746031746031746,policy-grounded,81107,106,51007,1.0,61007,0.7961335676625659,True,17.112964000116335,6
6,1.0,1,0.05931685105504675,plan-delta,2.0,0.5437149113416672,primary,0,3882b760de9f14f69895a52425b97408c2c30624af4be0d25aa30aa0ef81736f,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71007,health-card,0.7824651642888785,23242,0.49080761654629024,0.5091923834537098,this-work,,5015,0,0d8983bf3f91abab348ead86af872231c494a3f5ff363e2c6a5ffcff4ef4cf19,1.4241628365068943,naive-recalibrated-2c,patient_or_user_auprc,0.3220972128896721,9.214933748786253,1151001,2.0,50,25600,0.07829529995797202,,0.27209527492523194,0.2893066980317235,0.4019140625,3046,0.3220972128896721,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7446105871712998,0.6012134583563155,,0.40218928725170655,0.5490266762797404,,0.3711247296322999,25600,0.726684786081314,0.4968040471524,0.5980859375,74f1e578a9577a03f54b8b0d96a1b5a20f045b9c3b5a940c25e04f5bdf36ab2b,0.746031746031746,policy-grounded,81107,106,51007,2.0,61007,0.7961335676625659,True,15.6604375000461,6
6,1.0,1,0.09020147790142564,plan-c,1.0,0.7131956279277801,diagnostic,0,3882b760de9f14f69895a52425b97408c2c30624af4be0d25aa30aa0ef81736f,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71007,health-card,0.5530340306460857,23242,0.49080761654629024,0.5091923834537098,this-work,0.9,5015,0,0d8983bf3f91abab348ead86af872231c494a3f5ff363e2c6a5ffcff4ef4cf19,1.4241628365068943,unitscope-lambda-sweep,patient_or_user_auprc,0.2878878818610777,9.214933748786253,1151001,1.0,50,25600,0.08196939996560104,,0.2896356290578842,0.22004264079034327,0.4019140625,3046,0.2878878818610777,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7446105871712998,0.6012134583563155,,0.40218928725170655,0.5490266762797404,,0.3711247296322999,25600,0.9999999952316284,0.337670159265399,0.5980859375,b7d00e868c190ff56fed5674f71e54b547cb2682b4ac36c0b86cb55ef96a93c3,0.746031746031746,policy-grounded,81107,106,51007,1.0,61007,0.7961335676625659,True,16.189366200036602,6
6,1.0,1,0.10357265709315533,plan-c,1.0,0.5679574769735336,primary,0,1c4e14ad48d74fa6b210debb720ceff6ebdddeb7c287da2155105a431a78c88c,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71008,health-card,0.6700011610984802,23139,0.49454545454545457,0.5054545454545455,this-work,0.0,7823,0,8b8d9d38c4222ded42590c743865263e022941c236dac8a285a56041ff05a926,1.3533884297520662,stable-local-fallback,patient_or_user_auprc,0.20107472972991738,9.214933748786253,1161001,1.0,50,25600,0.07530029994086362,,0.0,0.0,0.0,0,0.20107472972991738,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7449748862017432,0.6135183611819126,,0.4047455938220091,0.5452415284787311,,0.36679884643114635,25600,0.5679574769735336,0.6700011610984802,1.0,06213a9ac64f97a9f689718da9dd33a1a1a2cec08759803eb717d5c6157ad747,0.705805972917826,policy-grounded,81108,107,51008,1.0,61008,0.786174575278266,True,17.5340911000676,7
6,1.0,1,0.05657542824872999,plan-delta,2.0,0.5257886356115341,primary,0,1c4e14ad48d74fa6b210debb720ceff6ebdddeb7c287da2155105a431a78c88c,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71008,health-card,0.6739467670023441,23417,0.49454545454545457,0.5054545454545455,this-work,,5020,0,8b8d9d38c4222ded42590c743865263e022941c236dac8a285a56041ff05a926,1.3533884297520662,naive-recalibrated-2c,patient_or_user_auprc,0.23758001251533667,9.214933748786253,1161001,2.0,50,25600,0.0803597999329213,,0.2650598421692848,0.25270165748894213,0.40640625,3025,0.23758001251533667,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7449748862017432,0.6135183611819126,,0.4047455938220091,0.5452415284787311,,0.36679884643114635,25600,0.6980235284566879,0.4250294857472181,0.59359375,1aea2dc9c7bc850be4c277da5efde6e9d3c8d4c442933482cc4f5fe714d944be,0.705805972917826,policy-grounded,81108,107,51008,2.0,61008,0.786174575278266,True,15.982621300063329,7
6,1.0,1,0.09302583073567018,plan-c,1.0,0.2712876257300377,primary,0,1c4e14ad48d74fa6b210debb720ceff6ebdddeb7c287da2155105a431a78c88c,10404,synthea,1e-05,5.251188500144053,25600,5020,0.40640625,4.0,71008,health-card,0.4187737490981817,9348,0.49454545454545457,0.5054545454545455,this-work,1.0,0,0,8b8d9d38c4222ded42590c743865263e022941c236dac8a285a56041ff05a926,1.3533884297520662,handle-only-drop-residual,patient_or_user_auprc,0.22335363710070505,9.214933748786253,1161001,1.0,50,10404,0.09252439995179884,,0.2712876257300377,0.17572628848254682,0.40640625,3025,0.22335363710070505,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7449748862017432,0.6135183611819126,,0.4047455938220091,0.5452415284787311,,0.36679884643114635,25600,0.0,0.24904128842055798,0.0,3b1a9360179fc640988a9e4131050cb7e950e32ed94f8cc2d1b0f361ce8db562,0.705805972917826,policy-grounded,81108,107,51008,1.0,61008,0.786174575278266,True,16.08016279991716,7
6,1.0,1,0.09288621854303104,plan-c,1.0,0.714273761510849,diagnostic,0,1c4e14ad48d74fa6b210debb720ceff6ebdddeb7c287da2155105a431a78c88c,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71008,health-card,0.46652805000543596,23417,0.49454545454545457,0.5054545454545455,this-work,0.9,5020,0,8b8d9d38c4222ded42590c743865263e022941c236dac8a285a56041ff05a926,1.3533884297520662,unitscope-lambda-sweep,patient_or_user_auprc,0.22086640859575063,9.214933748786253,1161001,1.0,50,25600,0.07909279997693375,,0.2821490189433098,0.19256839491426944,0.40640625,3025,0.22086640859575063,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7449748862017432,0.6135183611819126,,0.4047455938220091,0.5452415284787311,,0.36679884643114635,25600,0.9999999916553497,0.2796316430717707,0.59359375,5e44624c3082a105586a0edac79b1bee903e22ad89bf29d955f957bf0b01ee38,0.705805972917826,policy-grounded,81108,107,51008,1.0,61008,0.786174575278266,True,16.11758360004751,7
6,1.0,1,0.07919028239614394,plan-c,1.0,0.7113813292980194,diagnostic,0,afc56ee9720c064cdf5d49f598493d9497fe56e6a7cf9ff44e5e2722c579eb9b,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71009,health-card,0.5995214978605509,23161,0.4922773578705225,0.5077226421294775,this-work,0.9,5044,0,97ffa3cc126694a8655fc999a497f289955a5acfd73e12a85d1544404d51c555,1.4692737430167597,unitscope-lambda-sweep,patient_or_user_auprc,0.18410995501548447,9.214933748786253,1171001,1.0,50,25600,0.07887730002403259,,0.28202585071325303,0.23498577550053595,0.4057421875,3043,0.18410995501548447,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7450365143851455,0.5989774867701139,,0.4020711662351737,0.5484859408795962,,0.37292718096611394,25600,0.9999999988079071,0.36814281418919564,0.5942578125,15544f3b3120a45bad37709c2d6c03e8a5c3caae4d9e217349d2f788f5a59eb9,0.7204491725768322,policy-grounded,81109,108,51009,1.0,61009,0.79203280609256,True,15.646079099999042,8
6,1.0,1,0.08021143887650449,plan-c,1.0,0.27269270360469816,primary,0,afc56ee9720c064cdf5d49f598493d9497fe56e6a7cf9ff44e5e2722c579eb9b,10387,synthea,1e-05,5.692544900201028,25600,5044,0.4057421875,4.0,71009,health-card,0.552033960968256,9327,0.4922773578705225,0.5077226421294775,this-work,1.0,0,0,97ffa3cc126694a8655fc999a497f289955a5acfd73e12a85d1544404d51c555,1.4692737430167597,handle-only-drop-residual,patient_or_user_auprc,0.18865189796807502,9.214933748786253,1171001,1.0,50,10387,0.08076659997459501,,0.27269270360469816,0.2186591823026538,0.4057421875,3043,0.18865189796807502,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7450365143851455,0.5989774867701139,,0.4020711662351737,0.5484859408795962,,0.37292718096611394,25600,0.0,0.33735767759382723,0.0,463bd8dda0bb0f0e9c9583754a2fe6d36190aea40f930fb5886ebf87f0670f01,0.7204491725768322,policy-grounded,81109,108,51009,1.0,61009,0.79203280609256,True,16.171276299806777,8
6,1.0,1,0.04907934091656365,plan-delta,2.0,0.5214424467086792,primary,0,afc56ee9720c064cdf5d49f598493d9497fe56e6a7cf9ff44e5e2722c579eb9b,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71009,health-card,0.7845062863826752,23161,0.4922773578705225,0.5077226421294775,this-work,,5044,0,97ffa3cc126694a8655fc999a497f289955a5acfd73e12a85d1544404d51c555,1.4692737430167597,naive-recalibrated-2c,patient_or_user_auprc,0.2184961232656347,9.214933748786253,1171001,2.0,50,25600,0.08125099996686913,,0.2669185444712639,0.2839106187783182,0.4057421875,3043,0.2184961232656347,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7450365143851455,0.5989774867701139,,0.4020711662351737,0.5484859408795962,,0.37292718096611394,25600,0.692541823387146,0.5023785190284252,0.5942578125,6954bc05acf9bd5bd4fccdc7138dc138431612c094a5666c6d0ad49edd043afb,0.7204491725768322,policy-grounded,81109,108,51009,2.0,61009,0.79203280609256,True,15.421883400034858,8
6,1.0,1,0.08640014989749366,plan-c,1.0,0.5068663415312767,primary,0,afc56ee9720c064cdf5d49f598493d9497fe56e6a7cf9ff44e5e2722c579eb9b,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71009,health-card,0.7971546545624733,22869,0.4922773578705225,0.5077226421294775,this-work,0.0,7844,0,97ffa3cc126694a8655fc999a497f289955a5acfd73e12a85d1544404d51c555,1.4692737430167597,stable-local-fallback,patient_or_user_auprc,0.17040393595254594,9.214933748786253,1171001,1.0,50,25600,0.07545440015383065,,0.0,0.0,0.0,0,0.17040393595254594,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7450365143851455,0.5989774867701139,,0.4020711662351737,0.5484859408795962,,0.37292718096611394,25600,0.5068663415312767,0.7971546545624733,1.0,f9f6d193b85e08056437788aa857f4822ab228d03a515e06e46ec8b90c7bf3b2,0.7204491725768322,policy-grounded,81109,108,51009,1.0,61009,0.79203280609256,True,17.200723199843196,8
6,1.0,1,0.07974844225012755,plan-c,1.0,0.7117132604122162,diagnostic,0,186b5fd7103428594f4d15131c931154f1eb064164a2c439bc7536ddc6b2ecd4,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71010,health-card,0.49181417271494865,23194,0.49060955518945637,0.5093904448105436,this-work,0.9,5058,0,9c324111db24d910387bdbc34db5eded94a9f758cbe6cd6acadf10aadd2f84c0,1.4197693574958814,unitscope-lambda-sweep,patient_or_user_auprc,0.3118362868417796,9.214933748786253,1181001,1.0,50,25600,0.08221479982603341,,0.27738501638174057,0.19089319195598364,0.4003125,3035,0.3118362868417796,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7452709434079171,0.6051136363636364,,0.402843023610518,0.547043979812545,,0.37292718096611394,25600,0.9999999976158143,0.309150911308825,0.5996875,2317801666149dd1fca05f55c5559ac4db9acf21fb0ce6c72fdfebd576e9c758,0.6908554572271386,policy-grounded,81110,109,51010,1.0,61010,0.7809021675454013,True,15.71308100016904,9
6,1.0,1,0.07950967189513014,plan-c,1.0,0.26786390036344526,primary,0,186b5fd7103428594f4d15131c931154f1eb064164a2c439bc7536ddc6b2ecd4,10248,synthea,1e-05,5.418184899928747,25600,5058,0.4003125,4.0,71010,health-card,0.44116999983787536,9264,0.49060955518945637,0.5093904448105436,this-work,1.0,0,0,9c324111db24d910387bdbc34db5eded94a9f758cbe6cd6acadf10aadd2f84c0,1.4197693574958814,handle-only-drop-residual,patient_or_user_auprc,0.31274439053994385,9.214933748786253,1181001,1.0,50,10248,0.07842890004394576,,0.26786390036344526,0.17415400682017207,0.4003125,3035,0.31274439053994385,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7452709434079171,0.6051136363636364,,0.402843023610518,0.547043979812545,,0.37292718096611394,25600,0.0,0.2757728089019656,0.0,6919bc3d40013330cd2e02a48e7cd6f8da4b3458e6ef528ea4831e795dceb6ad,0.6908554572271386,policy-grounded,81110,109,51010,1.0,61010,0.7809021675454013,True,16.020912500011036,9
6,1.0,1,0.09451172765425296,plan-c,1.0,0.5462024372816086,primary,0,186b5fd7103428594f4d15131c931154f1eb064164a2c439bc7536ddc6b2ecd4,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71010,health-card,0.7209225309640169,22911,0.49060955518945637,0.5093904448105436,this-work,0.0,7855,0,9c324111db24d910387bdbc34db5eded94a9f758cbe6cd6acadf10aadd2f84c0,1.4197693574958814,stable-local-fallback,patient_or_user_auprc,0.289666846026418,9.214933748786253,1181001,1.0,50,25600,0.07546939997700974,,0.0,0.0,0.0,0,0.289666846026418,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7452709434079171,0.6051136363636364,,0.402843023610518,0.547043979812545,,0.37292718096611394,25600,0.5462024372816086,0.7209225309640169,1.0,933ce4a772f426c9d5e1b56e5f46f11fa5d29719198b87e3e8060578c7d850d5,0.6908554572271386,policy-grounded,81110,109,51010,1.0,61010,0.7809021675454013,True,17.39397020000615,9
6,1.0,1,0.04810670935854579,plan-delta,2.0,0.58110287129879,primary,0,186b5fd7103428594f4d15131c931154f1eb064164a2c439bc7536ddc6b2ecd4,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71010,health-card,0.6500164811313153,23194,0.49060955518945637,0.5093904448105436,this-work,,5058,0,9c324111db24d910387bdbc34db5eded94a9f758cbe6cd6acadf10aadd2f84c0,1.4197693574958814,naive-recalibrated-2c,patient_or_user_auprc,0.32073219971513417,9.214933748786253,1181001,2.0,50,25600,0.08315260006929748,,0.2600382009148598,0.22808629123494029,0.4003125,3035,0.32073219971513417,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7452709434079171,0.6051136363636364,,0.402843023610518,0.547043979812545,,0.37292718096611394,25600,0.7946504670381546,0.4280185934901237,0.5996875,ae310ddaf44482ce102e1123e401b4acc05274dd875e30166adac7a2cd93ad42,0.6908554572271386,policy-grounded,81110,109,51010,2.0,61010,0.7809021675454013,True,15.796170999936294,9
6,1.0,1,0.09205415832799098,plan-c,1.0,0.7101538753509522,diagnostic,0,e96943b4a75c52e0274f8248cc952d1da4ec5944a007b8845ab49d2a6bac947b,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71011,health-card,0.47055061429739,23457,0.4886848146933421,0.5113151853066579,this-work,0.9,5047,0,b5bccfad02180d10dad217c6b81315066a50fd20c40640315b52ee971a918e66,1.355854378484749,unitscope-lambda-sweep,patient_or_user_auprc,0.2865078699555262,9.214933748786253,1191001,1.0,50,25600,0.08121340002981015,,0.282984285056591,0.2086626998335123,0.4090234375,3049,0.2865078699555262,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7442817175387767,0.6136087484811664,,0.40931479518673236,0.5495674116798847,,0.3754506128334535,25600,0.9999999976158143,0.26722742028534413,0.5909765625,04a84ae5f4226b44c34a0e485432a49d60c61321ce3ee16b8517dabb2cd4598a,0.7289703005513072,policy-grounded,81111,110,51011,1.0,61011,0.7826596367896895,True,16.085210899967933,10
6,1.0,1,0.055068422727095154,plan-delta,2.0,0.5981754177808761,primary,0,e96943b4a75c52e0274f8248cc952d1da4ec5944a007b8845ab49d2a6bac947b,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71011,health-card,0.652259047999978,23457,0.4886848146933421,0.5113151853066579,this-work,,5047,0,b5bccfad02180d10dad217c6b81315066a50fd20c40640315b52ee971a918e66,1.355854378484749,naive-recalibrated-2c,patient_or_user_auprc,0.31392395160899594,9.214933748786253,1191001,2.0,50,25600,0.0808842999394983,,0.26634897470474245,0.26140197582542896,0.4090234375,3049,0.31392395160899594,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7442817175387767,0.6136087484811664,,0.40931479518673236,0.5495674116798847,,0.3754506128334535,25600,0.8236444538831711,0.39584424294531345,0.5909765625,0fb0c4e222d87f7b4f2d7c1a8519cf7ea7cc52bedfaef24d7cdc88e9f8e87835,0.7289703005513072,policy-grounded,81111,110,51011,2.0,61011,0.7826596367896895,True,16.515033100062283,10
6,1.0,1,0.10655435322652833,plan-c,1.0,0.5599715736508369,primary,0,e96943b4a75c52e0274f8248cc952d1da4ec5944a007b8845ab49d2a6bac947b,25600,synthea,1e-05,0.0,0,0,1.0,4.0,71011,health-card,0.7044099818915128,23224,0.4886848146933421,0.5113151853066579,this-work,0.0,7867,0,b5bccfad02180d10dad217c6b81315066a50fd20c40640315b52ee971a918e66,1.355854378484749,stable-local-fallback,patient_or_user_auprc,0.23765110245270837,9.214933748786253,1191001,1.0,50,25600,0.07602760012377985,,0.0,0.0,0.0,0,0.23765110245270837,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7442817175387767,0.6136087484811664,,0.40931479518673236,0.5495674116798847,,0.3754506128334535,25600,0.5599715736508369,0.7044099818915128,1.0,80685b57a236b8e7ec04e982e6ccec3b825e7ad8b6f9083cdbdb3c444a546d16,0.7289703005513072,policy-grounded,81111,110,51011,1.0,61011,0.7826596367896895,True,18.008179099851986,10
6,1.0,1,0.09186890325216358,plan-c,1.0,0.27106567710638046,primary,0,e96943b4a75c52e0274f8248cc952d1da4ec5944a007b8845ab49d2a6bac947b,10471,synthea,1e-05,5.580881800065981,25600,5047,0.4090234375,4.0,71011,health-card,0.41763874657452105,9493,0.4886848146933421,0.5113151853066579,this-work,1.0,0,0,b5bccfad02180d10dad217c6b81315066a50fd20c40640315b52ee971a918e66,1.355854378484749,handle-only-drop-residual,patient_or_user_auprc,0.29136944961460565,9.214933748786253,1191001,1.0,50,10471,0.0807347999070771,,0.27106567710638046,0.18956217385828494,0.4090234375,3049,0.29136944961460565,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7442817175387767,0.6136087484811664,,0.40931479518673236,0.5495674116798847,,0.3754506128334535,25600,0.0,0.23407778181135655,0.0,a4c2e7d589727262983a70b2ce8311cc4a707d56eee5c6e9430875f32f54acd9,0.7289703005513072,policy-grounded,81111,110,51011,1.0,61011,0.7826596367896895,True,16.7566692000255,10
6,1.0,1,0.08689028387835648,plan-c,1.0,0.2694262519478798,primary,0,e053a3f1a4ed3327554ff80483edfb100213ce8501889316627382d3f2e524b2,10218,synthea,1e-05,5.458091200067429,25600,5014,0.399140625,4.0,71012,health-card,0.4364229470491409,9218,0.4860701409373976,0.5139298590626025,this-work,1.0,0,0,1953a2bb925ae406c80b3f3157866c11bc303bf94cbd6b01291ba2d53f76d1c6,1.4962307440183547,handle-only-drop-residual,patient_or_user_auprc,0.2505836577893135,9.214933748786253,1201001,1.0,50,10218,0.08045820001279935,,0.2694262519478798,0.18090242579579352,0.399140625,3051,0.2505836577893135,61d649166984bbc4b3b1697dbb3feceab227bde59848b62626d8fddfe73f6bf9,user-certified,512.0,0.7396903184208883,0.5891458914589146,,0.3953137266743161,0.5499279019466474,,0.3747296322999279,25600,0.0,0.2600662783905864,0.0,250ce4a380cb9f6cd23b10761532e3a1f89826fb971aff4c0b98f78420393b37,0.7466487935656837,policy-grounded,81112,111,51012,1.0,61012,0.7832454598711189,True,16.273718199925497,11
