dataset,threshold,entity_id,deleted_records,touched_components,touched_records,deleted_group_tags,inserted_group_tags,witnessed_wur,changed_surviving_records
febrl1,0.76,383,2,1,2,1,0,1,0
febrl1,0.76,179,2,1,2,1,0,1,0
febrl1,0.76,68,2,1,2,1,0,1,0
febrl1,0.76,385,2,1,2,1,0,1,0
febrl1,0.76,464,2,1,2,1,0,1,0
febrl1,0.76,482,2,1,2,1,0,1,0
febrl1,0.76,351,2,1,2,1,0,1,0
febrl1,0.76,287,2,1,2,1,0,1,0
febrl1,0.76,302,2,1,2,1,0,1,0
febrl1,0.76,457,2,1,2,1,0,1,0
febrl1,0.76,94,2,1,2,1,0,1,0
febrl1,0.76,102,2,1,2,1,0,1,0
febrl1,0.76,490,2,1,2,1,0,1,0
febrl1,0.76,449,2,1,2,1,0,1,0
febrl1,0.76,172,2,1,2,1,0,1,0
febrl1,0.76,323,2,1,2,1,0,1,0
febrl1,0.76,484,2,1,2,1,0,1,0
febrl1,0.76,312,2,1,2,1,0,1,0
febrl1,0.76,69,2,1,2,1,0,1,0
febrl1,0.76,157,2,1,2,1,0,1,0
febrl1,0.76,280,2,1,2,1,0,1,0
febrl1,0.76,187,2,1,2,1,0,1,0
febrl1,0.76,232,2,1,2,1,0,1,0
febrl1,0.76,133,2,2,2,2,0,2,0
febrl1,0.76,128,2,1,2,1,0,1,0
febrl1,0.76,250,2,1,2,1,0,1,0
febrl1,0.76,483,2,1,2,1,0,1,0
febrl1,0.76,218,2,1,2,1,0,1,0
febrl1,0.76,338,2,1,2,1,0,1,0
febrl1,0.76,486,2,1,2,1,0,1,0
febrl1,0.76,420,2,1,2,1,0,1,0
febrl1,0.76,333,2,1,2,1,0,1,0
febrl1,0.76,401,2,1,2,1,0,1,0
febrl1,0.76,61,2,1,2,1,0,1,0
febrl1,0.76,432,2,1,2,1,0,1,0
febrl1,0.76,428,2,1,2,1,0,1,0
febrl1,0.76,38,2,1,2,1,0,1,0
febrl1,0.76,480,2,1,2,1,0,1,0
febrl1,0.76,199,2,1,2,1,0,1,0
febrl1,0.76,17,2,1,2,1,0,1,0
febrl1,0.76,162,2,1,2,1,0,1,0
febrl1,0.76,62,2,1,2,1,0,1,0
febrl1,0.76,181,2,1,2,1,0,1,0
febrl1,0.76,307,2,1,2,1,0,1,0
febrl1,0.76,271,2,1,2,1,0,1,0
febrl1,0.76,418,2,1,2,1,0,1,0
febrl1,0.76,130,2,1,2,1,0,1,0
febrl1,0.76,44,2,1,2,1,0,1,0
febrl1,0.76,138,2,1,2,1,0,1,0
febrl1,0.76,165,2,1,2,1,0,1,0
febrl1,0.76,203,2,1,2,1,0,1,0
febrl1,0.76,22,2,1,2,1,0,1,0
febrl1,0.76,85,2,1,2,1,0,1,0
febrl1,0.76,316,2,1,2,1,0,1,0
febrl1,0.76,279,2,1,2,1,0,1,0
febrl1,0.76,108,2,1,2,1,0,1,0
febrl1,0.76,325,2,1,2,1,0,1,0
febrl1,0.76,384,2,1,2,1,0,1,0
febrl1,0.76,274,2,1,2,1,0,1,0
febrl1,0.76,261,2,1,2,1,0,1,0
febrl1,0.76,207,2,1,2,1,0,1,0
febrl1,0.76,339,2,1,2,1,0,1,0
febrl1,0.76,224,2,1,2,1,0,1,0
febrl1,0.76,196,2,1,2,1,0,1,0
febrl1,0.76,283,2,1,2,1,0,1,0
febrl1,0.76,243,2,1,2,1,0,1,0
febrl1,0.76,258,2,1,2,1,0,1,0
febrl1,0.76,229,2,1,2,1,0,1,0
febrl1,0.76,247,2,1,2,1,0,1,0
febrl1,0.76,89,2,1,2,1,0,1,0
febrl1,0.76,394,2,1,2,1,0,1,0
febrl1,0.76,82,2,1,2,1,0,1,0
febrl1,0.76,444,2,1,2,1,0,1,0
febrl1,0.76,147,2,1,2,1,0,1,0
febrl1,0.76,178,2,1,2,1,0,1,0
febrl1,0.76,239,2,1,2,1,0,1,0
febrl1,0.76,240,2,1,2,1,0,1,0
febrl1,0.76,3,2,2,2,2,0,2,0
febrl1,0.76,154,2,1,2,1,0,1,0
febrl1,0.76,53,2,1,2,1,0,1,0
febrl1,0.76,417,2,1,2,1,0,1,0
febrl1,0.76,313,2,1,2,1,0,1,0
febrl1,0.76,468,2,1,2,1,0,1,0
febrl1,0.76,182,2,1,2,1,0,1,0
febrl1,0.76,26,2,1,2,1,0,1,0
febrl1,0.76,202,2,1,2,1,0,1,0
febrl1,0.76,30,2,1,2,1,0,1,0
febrl1,0.76,92,2,1,2,1,0,1,0
febrl1,0.76,136,2,1,2,1,0,1,0
febrl1,0.76,13,2,1,2,1,0,1,0
febrl1,0.76,492,2,1,2,1,0,1,0
febrl1,0.76,143,2,1,2,1,0,1,0
febrl1,0.76,118,2,1,2,1,0,1,0
febrl1,0.76,290,2,1,2,1,0,1,0
febrl1,0.76,31,2,1,2,1,0,1,0
febrl1,0.76,141,2,1,2,1,0,1,0
febrl1,0.76,485,2,1,2,1,0,1,0
febrl1,0.76,18,2,1,2,1,0,1,0
febrl1,0.76,346,2,1,2,1,0,1,0
febrl1,0.76,304,2,1,2,1,0,1,0
febrl1,0.76,471,2,1,2,1,0,1,0
febrl1,0.76,105,2,1,2,1,0,1,0
febrl1,0.76,336,2,1,2,1,0,1,0
febrl1,0.76,75,2,1,2,1,0,1,0
febrl1,0.76,166,2,1,2,1,0,1,0
febrl1,0.76,414,2,1,2,1,0,1,0
febrl1,0.76,421,2,1,2,1,0,1,0
febrl1,0.76,159,2,1,2,1,0,1,0
febrl1,0.76,429,2,1,2,1,0,1,0
febrl1,0.76,49,2,1,2,1,0,1,0
febrl1,0.76,301,2,1,2,1,0,1,0
febrl1,0.76,95,2,1,2,1,0,1,0
febrl1,0.76,263,2,1,2,1,0,1,0
febrl1,0.76,156,2,1,2,1,0,1,0
febrl1,0.76,453,2,1,2,1,0,1,0
febrl1,0.76,481,2,1,2,1,0,1,0
febrl1,0.76,210,2,1,2,1,0,1,0
febrl1,0.76,317,2,1,2,1,0,1,0
febrl1,0.76,255,2,1,2,1,0,1,0
febrl1,0.76,150,2,1,2,1,0,1,0
febrl1,0.76,65,2,1,2,1,0,1,0
febrl1,0.76,60,2,1,2,1,0,1,0
febrl1,0.76,28,2,1,2,1,0,1,0
febrl1,0.76,404,2,1,2,1,0,1,0
febrl1,0.76,127,2,1,2,1,0,1,0
febrl1,0.76,450,2,1,2,1,0,1,0
febrl1,0.76,278,2,1,2,1,0,1,0
febrl1,0.76,276,2,1,2,1,0,1,0
febrl1,0.76,109,2,1,2,1,0,1,0
febrl1,0.76,42,2,1,2,1,0,1,0
febrl1,0.76,155,2,1,2,1,0,1,0
febrl1,0.76,228,2,1,2,1,0,1,0
febrl1,0.76,244,2,1,2,1,0,1,0
febrl1,0.76,249,2,1,2,1,0,1,0
febrl1,0.76,372,2,1,2,1,0,1,0
febrl1,0.76,1,2,1,2,1,0,1,0
febrl1,0.76,71,2,1,2,1,0,1,0
febrl1,0.76,170,2,1,2,1,0,1,0
febrl1,0.76,33,2,1,2,1,0,1,0
febrl1,0.76,395,2,1,2,1,0,1,0
febrl1,0.76,246,2,2,2,2,0,2,0
febrl1,0.76,329,2,1,2,1,0,1,0
febrl1,0.76,455,2,1,2,1,0,1,0
febrl1,0.76,332,2,2,2,2,0,2,0
febrl1,0.76,241,2,1,2,1,0,1,0
febrl1,0.76,475,2,1,2,1,0,1,0
febrl1,0.76,488,2,1,2,1,0,1,0
febrl1,0.76,134,2,1,2,1,0,1,0
febrl1,0.76,177,2,1,2,1,0,1,0
febrl1,0.76,357,2,1,2,1,0,1,0
febrl1,0.76,120,2,1,2,1,0,1,0
febrl1,0.76,245,2,1,2,1,0,1,0
febrl1,0.76,27,2,1,2,1,0,1,0
febrl1,0.76,98,2,1,2,1,0,1,0
febrl1,0.76,285,2,1,2,1,0,1,0
febrl1,0.76,292,2,1,2,1,0,1,0
febrl1,0.76,213,2,1,2,1,0,1,0
febrl1,0.76,41,2,1,2,1,0,1,0
febrl1,0.76,43,2,1,2,1,0,1,0
febrl1,0.76,389,2,1,2,1,0,1,0
febrl1,0.76,160,2,1,2,1,0,1,0
febrl1,0.76,115,2,1,2,1,0,1,0
febrl1,0.76,56,2,1,2,1,0,1,0
febrl1,0.76,360,2,1,2,1,0,1,0
febrl1,0.76,324,2,1,2,1,0,1,0
febrl1,0.76,314,2,1,2,1,0,1,0
febrl1,0.76,231,2,1,2,1,0,1,0
febrl1,0.76,303,2,1,2,1,0,1,0
febrl1,0.76,36,2,1,2,1,0,1,0
febrl1,0.76,40,2,1,2,1,0,1,0
febrl1,0.76,322,2,1,2,1,0,1,0
febrl1,0.76,425,2,2,2,2,0,2,0
febrl1,0.76,293,2,1,2,1,0,1,0
febrl1,0.76,110,2,1,2,1,0,1,0
febrl1,0.76,334,2,1,2,1,0,1,0
febrl1,0.76,270,2,1,2,1,0,1,0
febrl1,0.76,47,2,1,2,1,0,1,0
febrl1,0.76,470,2,1,2,1,0,1,0
febrl1,0.76,214,2,1,2,1,0,1,0
febrl1,0.76,221,2,1,2,1,0,1,0
febrl1,0.76,79,2,1,2,1,0,1,0
febrl1,0.76,198,2,1,2,1,0,1,0
febrl1,0.76,375,2,1,2,1,0,1,0
febrl1,0.76,45,2,1,2,1,0,1,0
febrl1,0.76,230,2,1,2,1,0,1,0
febrl1,0.76,168,2,1,2,1,0,1,0
febrl1,0.76,465,2,1,2,1,0,1,0
febrl1,0.76,443,2,1,2,1,0,1,0
febrl1,0.76,359,2,1,2,1,0,1,0
febrl1,0.76,352,2,1,2,1,0,1,0
febrl1,0.76,204,2,1,2,1,0,1,0
febrl1,0.76,219,2,1,2,1,0,1,0
febrl1,0.76,306,2,1,2,1,0,1,0
febrl1,0.76,54,2,1,2,1,0,1,0
febrl1,0.76,63,2,1,2,1,0,1,0
febrl1,0.76,86,2,1,2,1,0,1,0
febrl1,0.76,497,2,1,2,1,0,1,0
febrl1,0.76,412,2,1,2,1,0,1,0
febrl1,0.76,197,2,1,2,1,0,1,0
febrl1,0.76,59,2,1,2,1,0,1,0
febrl1,0.76,66,2,1,2,1,0,1,0
febrl1,0.76,248,2,1,2,1,0,1,0
febrl1,0.76,29,2,1,2,1,0,1,0
febrl1,0.76,72,2,2,2,2,0,2,0
febrl1,0.76,76,2,1,2,1,0,1,0
febrl1,0.76,331,2,1,2,1,0,1,0
febrl1,0.76,479,2,1,2,1,0,1,0
febrl1,0.76,158,2,2,2,2,0,2,0
febrl1,0.76,191,2,1,2,1,0,1,0
febrl1,0.76,495,2,1,2,1,0,1,0
febrl1,0.76,200,2,1,2,1,0,1,0
febrl1,0.76,473,2,1,2,1,0,1,0
febrl1,0.76,101,2,1,2,1,0,1,0
febrl1,0.76,9,2,1,2,1,0,1,0
febrl1,0.76,235,2,2,2,2,0,2,0
febrl1,0.76,21,2,1,2,1,0,1,0
febrl1,0.76,374,2,1,2,1,0,1,0
febrl1,0.76,161,2,1,2,1,0,1,0
febrl1,0.76,114,2,1,2,1,0,1,0
febrl1,0.76,438,2,1,2,1,0,1,0
febrl1,0.76,93,2,1,2,1,0,1,0
febrl1,0.76,348,2,1,2,1,0,1,0
febrl1,0.76,24,2,1,2,1,0,1,0
febrl1,0.76,142,2,1,2,1,0,1,0
febrl1,0.76,469,2,1,2,1,0,1,0
febrl1,0.76,137,2,1,2,1,0,1,0
febrl1,0.76,256,2,1,2,1,0,1,0
febrl1,0.76,379,2,1,2,1,0,1,0
febrl1,0.76,135,2,1,2,1,0,1,0
febrl1,0.76,39,2,1,2,1,0,1,0
febrl1,0.76,356,2,1,2,1,0,1,0
febrl1,0.76,467,2,1,2,1,0,1,0
febrl1,0.76,257,2,1,2,1,0,1,0
febrl1,0.76,192,2,1,2,1,0,1,0
febrl1,0.76,326,2,1,2,1,0,1,0
febrl1,0.76,220,2,1,2,1,0,1,0
febrl1,0.76,139,2,1,2,1,0,1,0
febrl1,0.76,74,2,1,2,1,0,1,0
febrl1,0.76,253,2,1,2,1,0,1,0
febrl1,0.76,153,2,1,2,1,0,1,0
febrl1,0.76,15,2,1,2,1,0,1,0
febrl1,0.76,378,2,1,2,1,0,1,0
febrl1,0.76,387,2,1,2,1,0,1,0
febrl1,0.76,466,2,1,2,1,0,1,0
febrl1,0.76,424,2,1,2,1,0,1,0
febrl1,0.76,84,2,1,2,1,0,1,0
febrl1,0.76,297,2,1,2,1,0,1,0
febrl1,0.76,459,2,1,2,1,0,1,0
febrl1,0.76,436,2,1,2,1,0,1,0
febrl1,0.76,50,2,1,2,1,0,1,0
febrl1,0.76,96,2,1,2,1,0,1,0
febrl1,0.76,216,2,1,2,1,0,1,0
febrl1,0.76,295,2,1,2,1,0,1,0
febrl1,0.76,362,2,1,2,1,0,1,0
febrl1,0.76,386,2,1,2,1,0,1,0
febrl1,0.76,116,2,1,2,1,0,1,0
febrl1,0.76,277,2,1,2,1,0,1,0
febrl1,0.76,447,2,1,2,1,0,1,0
febrl1,0.76,337,2,1,2,1,0,1,0
febrl1,0.76,119,2,1,2,1,0,1,0
febrl1,0.76,266,2,1,2,1,0,1,0
febrl1,0.76,211,2,1,2,1,0,1,0
febrl1,0.76,124,2,1,2,1,0,1,0
febrl1,0.76,461,2,1,2,1,0,1,0
febrl1,0.76,51,2,1,2,1,0,1,0
febrl1,0.76,269,2,1,2,1,0,1,0
febrl1,0.76,393,2,1,2,1,0,1,0
febrl1,0.76,169,2,1,2,1,0,1,0
febrl1,0.76,390,2,1,2,1,0,1,0
febrl1,0.76,288,2,1,2,1,0,1,0
febrl1,0.76,423,2,1,2,1,0,1,0
febrl1,0.76,80,2,1,2,1,0,1,0
febrl1,0.76,215,2,1,2,1,0,1,0
febrl1,0.76,411,2,1,2,1,0,1,0
febrl1,0.76,354,2,1,2,1,0,1,0
febrl1,0.76,112,2,1,2,1,0,1,0
febrl1,0.76,445,2,1,2,1,0,1,0
febrl1,0.76,416,2,1,2,1,0,1,0
febrl1,0.76,340,2,1,2,1,0,1,0
febrl1,0.76,275,2,1,2,1,0,1,0
febrl1,0.76,399,2,1,2,1,0,1,0
febrl1,0.76,273,2,2,2,2,0,2,0
febrl1,0.76,209,2,1,2,1,0,1,0
febrl1,0.76,194,2,1,2,1,0,1,0
febrl1,0.76,458,2,1,2,1,0,1,0
febrl1,0.76,448,2,1,2,1,0,1,0
febrl1,0.76,126,2,1,2,1,0,1,0
febrl1,0.76,446,2,1,2,1,0,1,0
febrl1,0.76,163,2,1,2,1,0,1,0
febrl1,0.76,174,2,1,2,1,0,1,0
febrl1,0.76,176,2,1,2,1,0,1,0
febrl1,0.76,131,2,1,2,1,0,1,0
febrl1,0.76,406,2,1,2,1,0,1,0
febrl1,0.76,433,2,1,2,1,0,1,0
febrl1,0.76,434,2,1,2,1,0,1,0
febrl1,0.76,151,2,1,2,1,0,1,0
febrl1,0.76,164,2,1,2,1,0,1,0
febrl1,0.76,451,2,1,2,1,0,1,0
febrl1,0.76,37,2,2,2,2,0,2,0
febrl1,0.76,4,2,1,2,1,0,1,0
febrl1,0.76,330,2,1,2,1,0,1,0
febrl1,0.76,355,2,1,2,1,0,1,0
febrl1,0.76,496,2,1,2,1,0,1,0
febrl1,0.76,268,2,1,2,1,0,1,0
febrl1,0.76,238,2,1,2,1,0,1,0
febrl1,0.76,259,2,1,2,1,0,1,0
febrl1,0.76,426,2,1,2,1,0,1,0
febrl1,0.76,400,2,1,2,1,0,1,0
febrl1,0.76,289,2,1,2,1,0,1,0
febrl1,0.76,397,2,1,2,1,0,1,0
febrl1,0.76,380,2,2,2,2,0,2,0
febrl1,0.76,35,2,1,2,1,0,1,0
febrl1,0.76,442,2,1,2,1,0,1,0
febrl1,0.76,14,2,1,2,1,0,1,0
febrl1,0.76,281,2,1,2,1,0,1,0
febrl1,0.76,388,2,1,2,1,0,1,0
febrl1,0.76,226,2,1,2,1,0,1,0
febrl1,0.76,365,2,1,2,1,0,1,0
febrl1,0.76,296,2,1,2,1,0,1,0
febrl1,0.76,20,2,1,2,1,0,1,0
febrl1,0.76,431,2,1,2,1,0,1,0
febrl1,0.76,111,2,1,2,1,0,1,0
febrl1,0.76,88,2,1,2,1,0,1,0
febrl1,0.76,398,2,1,2,1,0,1,0
febrl1,0.76,171,2,1,2,1,0,1,0
febrl1,0.76,267,2,1,2,1,0,1,0
febrl1,0.76,377,2,1,2,1,0,1,0
febrl1,0.76,472,2,1,2,1,0,1,0
febrl1,0.76,391,2,1,2,1,0,1,0
febrl1,0.76,493,2,1,2,1,0,1,0
febrl1,0.76,396,2,1,2,1,0,1,0
febrl1,0.76,46,2,1,2,1,0,1,0
febrl1,0.76,208,2,1,2,1,0,1,0
febrl1,0.76,476,2,1,2,1,0,1,0
febrl1,0.76,422,2,1,2,1,0,1,0
febrl1,0.76,260,2,1,2,1,0,1,0
febrl1,0.76,363,2,1,2,1,0,1,0
febrl1,0.76,185,2,1,2,1,0,1,0
febrl1,0.76,265,2,1,2,1,0,1,0
febrl1,0.76,175,2,1,2,1,0,1,0
febrl1,0.76,123,2,1,2,1,0,1,0
febrl1,0.76,315,2,1,2,1,0,1,0
febrl1,0.76,435,2,1,2,1,0,1,0
febrl1,0.76,410,2,1,2,1,0,1,0
febrl1,0.76,463,2,1,2,1,0,1,0
febrl1,0.76,366,2,1,2,1,0,1,0
febrl1,0.76,460,2,1,2,1,0,1,0
febrl1,0.76,319,2,1,2,1,0,1,0
febrl1,0.76,237,2,1,2,1,0,1,0
febrl1,0.76,100,2,2,2,2,0,2,0
febrl1,0.76,499,2,1,2,1,0,1,0
febrl1,0.76,189,2,1,2,1,0,1,0
febrl1,0.76,121,2,1,2,1,0,1,0
febrl1,0.76,201,2,1,2,1,0,1,0
febrl1,0.76,342,2,1,2,1,0,1,0
febrl1,0.76,392,2,1,2,1,0,1,0
febrl1,0.76,217,2,1,2,1,0,1,0
febrl1,0.76,212,2,1,2,1,0,1,0
febrl1,0.76,233,2,1,2,1,0,1,0
febrl1,0.76,454,2,1,2,1,0,1,0
febrl1,0.76,0,2,1,2,1,0,1,0
febrl1,0.76,347,2,1,2,1,0,1,0
febrl1,0.76,477,2,1,2,1,0,1,0
febrl1,0.76,11,2,1,2,1,0,1,0
febrl1,0.76,55,2,1,2,1,0,1,0
febrl1,0.76,144,2,1,2,1,0,1,0
febrl1,0.76,369,2,1,2,1,0,1,0
febrl1,0.76,487,2,1,2,1,0,1,0
febrl1,0.76,106,2,1,2,1,0,1,0
febrl1,0.76,441,2,1,2,1,0,1,0
febrl1,0.76,408,2,1,2,1,0,1,0
febrl1,0.76,353,2,1,2,1,0,1,0
febrl1,0.76,413,2,1,2,1,0,1,0
febrl1,0.76,97,2,1,2,1,0,1,0
febrl1,0.76,311,2,1,2,1,0,1,0
febrl1,0.76,327,2,1,2,1,0,1,0
febrl1,0.76,12,2,1,2,1,0,1,0
febrl1,0.76,64,2,1,2,1,0,1,0
febrl1,0.76,188,2,1,2,1,0,1,0
febrl1,0.76,376,2,2,2,2,0,2,0
febrl1,0.76,349,2,1,2,1,0,1,0
febrl1,0.76,272,2,1,2,1,0,1,0
febrl1,0.76,371,2,1,2,1,0,1,0
febrl1,0.76,129,2,1,2,1,0,1,0
febrl1,0.76,462,2,1,2,1,0,1,0
febrl1,0.76,494,2,1,2,1,0,1,0
febrl1,0.76,328,2,1,2,1,0,1,0
febrl1,0.76,358,2,1,2,1,0,1,0
febrl1,0.76,321,2,1,2,1,0,1,0
febrl1,0.76,193,2,2,2,2,0,2,0
febrl1,0.76,234,2,1,2,1,0,1,0
febrl1,0.76,308,2,1,2,1,0,1,0
febrl1,0.76,341,2,1,2,1,0,1,0
febrl1,0.76,148,2,1,2,1,0,1,0
febrl1,0.76,415,2,1,2,1,0,1,0
febrl1,0.76,205,2,1,2,1,0,1,0
febrl1,0.76,57,2,1,2,1,0,1,0
febrl1,0.76,5,2,1,2,1,0,1,0
febrl1,0.76,90,2,1,2,1,0,1,0
febrl1,0.76,407,2,1,2,1,0,1,0
febrl1,0.76,2,2,1,2,1,0,1,0
febrl1,0.76,368,2,1,2,1,0,1,0
febrl1,0.76,405,2,1,2,1,0,1,0
febrl1,0.76,402,2,1,2,1,0,1,0
febrl1,0.76,367,2,1,2,1,0,1,0
febrl1,0.76,103,2,1,2,1,0,1,0
febrl1,0.76,52,2,1,2,1,0,1,0
febrl1,0.76,146,2,1,2,1,0,1,0
febrl1,0.76,195,2,1,2,1,0,1,0
febrl1,0.76,184,2,1,2,1,0,1,0
febrl1,0.76,489,2,1,2,1,0,1,0
febrl1,0.76,252,2,1,2,1,0,1,0
febrl1,0.76,87,2,1,2,1,0,1,0
febrl1,0.76,180,2,1,2,1,0,1,0
febrl1,0.76,300,2,1,2,1,0,1,0
febrl1,0.76,117,2,1,2,1,0,1,0
febrl1,0.76,25,2,1,2,1,0,1,0
febrl1,0.76,343,2,1,2,1,0,1,0
febrl1,0.76,7,2,1,2,1,0,1,0
febrl1,0.76,430,2,1,2,1,0,1,0
febrl1,0.76,48,2,1,2,1,0,1,0
febrl1,0.76,427,2,1,2,1,0,1,0
febrl1,0.76,104,2,1,2,1,0,1,0
febrl1,0.76,310,2,1,2,1,0,1,0
febrl1,0.76,242,2,1,2,1,0,1,0
febrl1,0.76,298,2,1,2,1,0,1,0
febrl1,0.76,345,2,1,2,1,0,1,0
febrl1,0.76,16,2,1,2,1,0,1,0
febrl1,0.76,318,2,1,2,1,0,1,0
febrl1,0.76,437,2,1,2,1,0,1,0
febrl1,0.76,282,2,1,2,1,0,1,0
febrl1,0.76,107,2,1,2,1,0,1,0
febrl1,0.76,309,2,1,2,1,0,1,0
febrl1,0.76,236,2,1,2,1,0,1,0
febrl1,0.76,299,2,1,2,1,0,1,0
febrl1,0.76,491,2,1,2,1,0,1,0
febrl1,0.76,474,2,1,2,1,0,1,0
febrl1,0.76,264,2,1,2,1,0,1,0
febrl1,0.76,132,2,1,2,1,0,1,0
febrl1,0.76,498,2,1,2,1,0,1,0
febrl1,0.76,8,2,1,2,1,0,1,0
febrl1,0.76,222,2,1,2,1,0,1,0
febrl1,0.76,83,2,1,2,1,0,1,0
febrl1,0.8,223,2,1,2,1,0,1,0
febrl1,0.8,122,2,1,2,1,0,1,0
febrl1,0.8,373,2,1,2,1,0,1,0
febrl1,0.8,10,2,1,2,1,0,1,0
febrl1,0.8,227,2,1,2,1,0,1,0
febrl1,0.8,6,2,1,2,1,0,1,0
febrl1,0.8,190,2,1,2,1,0,1,0
febrl1,0.8,294,2,1,2,1,0,1,0
febrl1,0.8,206,2,1,2,1,0,1,0
febrl1,0.8,344,2,1,2,1,0,1,0
febrl1,0.8,81,2,1,2,1,0,1,0
febrl1,0.8,34,2,1,2,1,0,1,0
febrl1,0.8,478,2,1,2,1,0,1,0
febrl1,0.8,225,2,1,2,1,0,1,0
febrl1,0.8,452,2,1,2,1,0,1,0
febrl1,0.8,67,2,1,2,1,0,1,0
febrl1,0.8,286,2,1,2,1,0,1,0
febrl1,0.8,251,2,1,2,1,0,1,0
febrl1,0.8,335,2,1,2,1,0,1,0
febrl1,0.8,439,2,1,2,1,0,1,0
febrl1,0.8,409,2,1,2,1,0,1,0
febrl1,0.8,125,2,1,2,1,0,1,0
febrl1,0.8,70,2,1,2,1,0,1,0
febrl1,0.8,145,2,1,2,1,0,1,0
febrl1,0.8,73,2,1,2,1,0,1,0
febrl1,0.8,284,2,1,2,1,0,1,0
febrl1,0.8,186,2,1,2,1,0,1,0
febrl1,0.8,58,2,1,2,1,0,1,0
febrl1,0.8,381,2,1,2,1,0,1,0
febrl1,0.8,305,2,1,2,1,0,1,0
febrl1,0.8,149,2,2,2,2,0,2,0
febrl1,0.8,140,2,1,2,1,0,1,0
febrl1,0.8,364,2,1,2,1,0,1,0
febrl1,0.8,361,2,1,2,1,0,1,0
febrl1,0.8,23,2,1,2,1,0,1,0
febrl1,0.8,254,2,1,2,1,0,1,0
febrl1,0.8,173,2,1,2,1,0,1,0
febrl1,0.8,456,2,1,2,1,0,1,0
febrl1,0.8,403,2,1,2,1,0,1,0
febrl1,0.8,382,2,1,2,1,0,1,0
febrl1,0.8,320,2,1,2,1,0,1,0
febrl1,0.8,167,2,1,2,1,0,1,0
febrl1,0.8,419,2,1,2,1,0,1,0
febrl1,0.8,262,2,1,2,1,0,1,0
febrl1,0.8,91,2,2,2,2,0,2,0
febrl1,0.8,19,2,1,2,1,0,1,0
febrl1,0.8,78,2,1,2,1,0,1,0
febrl1,0.8,440,2,1,2,1,0,1,0
febrl1,0.8,350,2,1,2,1,0,1,0
febrl1,0.8,113,2,1,2,1,0,1,0
febrl1,0.8,291,2,1,2,1,0,1,0
febrl1,0.8,370,2,1,2,1,0,1,0
febrl1,0.8,152,2,1,2,1,0,1,0
febrl1,0.8,99,2,1,2,1,0,1,0
febrl1,0.8,32,2,1,2,1,0,1,0
febrl1,0.8,77,2,1,2,1,0,1,0
febrl1,0.8,183,2,1,2,1,0,1,0
febrl1,0.8,383,2,1,2,1,0,1,0
febrl1,0.8,179,2,1,2,1,0,1,0
febrl1,0.8,68,2,1,2,1,0,1,0
febrl1,0.8,385,2,1,2,1,0,1,0
febrl1,0.8,464,2,1,2,1,0,1,0
febrl1,0.8,482,2,1,2,1,0,1,0
febrl1,0.8,351,2,1,2,1,0,1,0
febrl1,0.8,287,2,1,2,1,0,1,0
febrl1,0.8,302,2,1,2,1,0,1,0
febrl1,0.8,457,2,1,2,1,0,1,0
febrl1,0.8,94,2,1,2,1,0,1,0
febrl1,0.8,102,2,2,2,2,0,2,0
febrl1,0.8,490,2,1,2,1,0,1,0
febrl1,0.8,449,2,1,2,1,0,1,0
febrl1,0.8,172,2,1,2,1,0,1,0
febrl1,0.8,323,2,1,2,1,0,1,0
febrl1,0.8,484,2,1,2,1,0,1,0
febrl1,0.8,312,2,1,2,1,0,1,0
febrl1,0.8,69,2,1,2,1,0,1,0
febrl1,0.8,157,2,1,2,1,0,1,0
febrl1,0.8,280,2,1,2,1,0,1,0
febrl1,0.8,187,2,1,2,1,0,1,0
febrl1,0.8,232,2,1,2,1,0,1,0
febrl1,0.8,133,2,2,2,2,0,2,0
febrl1,0.8,128,2,1,2,1,0,1,0
febrl1,0.8,250,2,1,2,1,0,1,0
febrl1,0.8,483,2,1,2,1,0,1,0
febrl1,0.8,218,2,1,2,1,0,1,0
febrl1,0.8,338,2,1,2,1,0,1,0
febrl1,0.8,486,2,1,2,1,0,1,0
febrl1,0.8,420,2,1,2,1,0,1,0
febrl1,0.8,333,2,1,2,1,0,1,0
febrl1,0.8,401,2,1,2,1,0,1,0
febrl1,0.8,61,2,1,2,1,0,1,0
febrl1,0.8,432,2,1,2,1,0,1,0
febrl1,0.8,428,2,1,2,1,0,1,0
febrl1,0.8,38,2,1,2,1,0,1,0
febrl1,0.8,480,2,1,2,1,0,1,0
febrl1,0.8,199,2,1,2,1,0,1,0
febrl1,0.8,17,2,1,2,1,0,1,0
febrl1,0.8,162,2,1,2,1,0,1,0
febrl1,0.8,62,2,1,2,1,0,1,0
febrl1,0.8,181,2,1,2,1,0,1,0
febrl1,0.8,307,2,1,2,1,0,1,0
febrl1,0.8,271,2,1,2,1,0,1,0
febrl1,0.8,418,2,1,2,1,0,1,0
febrl1,0.8,130,2,1,2,1,0,1,0
febrl1,0.8,44,2,1,2,1,0,1,0
febrl1,0.8,138,2,1,2,1,0,1,0
febrl1,0.8,165,2,1,2,1,0,1,0
febrl1,0.8,203,2,1,2,1,0,1,0
febrl1,0.8,22,2,1,2,1,0,1,0
febrl1,0.8,85,2,1,2,1,0,1,0
febrl1,0.8,316,2,1,2,1,0,1,0
febrl1,0.8,279,2,1,2,1,0,1,0
febrl1,0.8,108,2,1,2,1,0,1,0
febrl1,0.8,325,2,1,2,1,0,1,0
