dataset,replicate,seed,method,active_residual_units,residual_clip_saturation_rate,residual_norm_share,round,saturated_residual_units
femnist,3,103,stable-local-fallback,407,1.0,1.0,34,407
femnist,3,103,stable-local-fallback,404,1.0,1.0,35,404
femnist,3,103,stable-local-fallback,408,1.0,1.0,36,408
femnist,3,103,stable-local-fallback,401,1.0,1.0,37,401
femnist,3,103,stable-local-fallback,414,1.0,1.0,38,414
femnist,3,103,stable-local-fallback,403,1.0,1.0,39,403
femnist,3,103,stable-local-fallback,420,1.0,1.0,40,420
femnist,3,103,stable-local-fallback,407,1.0,1.0,41,407
femnist,3,103,stable-local-fallback,408,1.0,1.0,42,408
femnist,3,103,stable-local-fallback,427,1.0,1.0,43,427
femnist,3,103,stable-local-fallback,408,1.0,1.0,44,408
femnist,3,103,stable-local-fallback,420,1.0,1.0,45,420
femnist,3,103,stable-local-fallback,402,1.0,1.0,46,402
femnist,3,103,stable-local-fallback,402,1.0,1.0,47,402
femnist,3,103,stable-local-fallback,412,1.0,1.0,48,412
femnist,3,103,stable-local-fallback,416,1.0,1.0,49,416
femnist,3,103,stable-local-fallback,411,1.0,1.0,50,411
femnist,3,103,unitscope-lambda-sweep,309,1.0,0.020774400944291574,1,309
femnist,3,103,unitscope-lambda-sweep,318,1.0,0.05261378420932108,2,318
femnist,3,103,unitscope-lambda-sweep,323,1.0,0.04590289200748462,3,323
femnist,3,103,unitscope-lambda-sweep,316,1.0,0.03397779629197064,4,316
femnist,3,103,unitscope-lambda-sweep,329,1.0,0.0748727464625718,5,329
femnist,3,103,unitscope-lambda-sweep,313,1.0,0.022522363904870717,6,313
femnist,3,103,unitscope-lambda-sweep,315,1.0,0.03797258733842108,7,315
femnist,3,103,unitscope-lambda-sweep,320,1.0,0.03568642232168366,8,320
femnist,3,103,unitscope-lambda-sweep,316,1.0,0.021688744409954185,9,316
femnist,3,103,unitscope-lambda-sweep,319,1.0,0.037685994084002895,10,319
femnist,3,103,unitscope-lambda-sweep,322,1.0,0.035191785569788664,11,322
femnist,3,103,unitscope-lambda-sweep,317,1.0,0.04920860924543707,12,317
femnist,3,103,unitscope-lambda-sweep,319,1.0,0.03975637537569694,13,319
femnist,3,103,unitscope-lambda-sweep,308,1.0,0.05773458609782388,14,308
femnist,3,103,unitscope-lambda-sweep,331,1.0,0.06194920650645648,15,331
femnist,3,103,unitscope-lambda-sweep,320,1.0,0.03946224452926986,16,320
femnist,3,103,unitscope-lambda-sweep,330,1.0,0.03520974643772446,17,330
femnist,3,103,unitscope-lambda-sweep,323,1.0,0.0385216163800878,18,323
femnist,3,103,unitscope-lambda-sweep,314,1.0,0.02728962256795453,19,314
femnist,3,103,unitscope-lambda-sweep,336,1.0,0.060672249328929576,20,336
femnist,3,103,unitscope-lambda-sweep,303,1.0,0.0361990443459643,21,303
femnist,3,103,unitscope-lambda-sweep,323,1.0,0.041160687582174435,22,323
femnist,3,103,unitscope-lambda-sweep,321,1.0,0.05404369403736289,23,321
femnist,3,103,unitscope-lambda-sweep,302,1.0,0.0368077938126788,24,302
femnist,3,103,unitscope-lambda-sweep,338,1.0,0.06320828566162465,25,338
femnist,3,103,unitscope-lambda-sweep,312,1.0,0.06037258815178179,26,312
femnist,3,103,unitscope-lambda-sweep,316,1.0,0.054543447271328004,27,316
femnist,3,103,unitscope-lambda-sweep,327,1.0,0.038383179591378894,28,327
femnist,3,103,unitscope-lambda-sweep,318,1.0,0.039798426596631964,29,318
femnist,3,103,unitscope-lambda-sweep,319,1.0,0.03883372217327818,30,319
femnist,3,103,unitscope-lambda-sweep,320,1.0,0.044658499517380774,31,320
femnist,3,103,unitscope-lambda-sweep,338,1.0,0.05041752861955969,32,338
femnist,3,103,unitscope-lambda-sweep,329,1.0,0.030138347052608424,33,329
femnist,3,103,unitscope-lambda-sweep,330,1.0,0.033795568749823944,34,330
femnist,3,103,unitscope-lambda-sweep,308,1.0,0.03163339525379218,35,308
femnist,3,103,unitscope-lambda-sweep,330,1.0,0.05537257508281313,36,330
femnist,3,103,unitscope-lambda-sweep,308,1.0,0.054228073884171724,37,308
femnist,3,103,unitscope-lambda-sweep,323,1.0,0.052125393873404924,38,323
femnist,3,103,unitscope-lambda-sweep,316,1.0,0.041020899087804326,39,316
femnist,3,103,unitscope-lambda-sweep,317,1.0,0.051275211485817186,40,317
femnist,3,103,unitscope-lambda-sweep,314,1.0,0.03757865391060864,41,314
femnist,3,103,unitscope-lambda-sweep,309,1.0,0.045532061484080316,42,309
femnist,3,103,unitscope-lambda-sweep,345,1.0,0.050193843521586776,43,345
femnist,3,103,unitscope-lambda-sweep,298,1.0,0.039656732125593466,44,298
femnist,3,103,unitscope-lambda-sweep,316,1.0,0.04765130804590025,45,316
femnist,3,103,unitscope-lambda-sweep,312,1.0,0.04965371528968276,46,312
femnist,3,103,unitscope-lambda-sweep,319,1.0,0.04596993345974591,47,319
femnist,3,103,unitscope-lambda-sweep,302,1.0,0.03819357371535745,48,302
femnist,3,103,unitscope-lambda-sweep,320,1.0,0.04882193204216993,49,320
femnist,3,103,unitscope-lambda-sweep,312,1.0,0.036605352245815605,50,312
femnist,3,103,handle-only-drop-residual,0,,0.0,1,0
femnist,3,103,handle-only-drop-residual,0,,0.0,2,0
femnist,3,103,handle-only-drop-residual,0,,0.0,3,0
femnist,3,103,handle-only-drop-residual,0,,0.0,4,0
femnist,3,103,handle-only-drop-residual,0,,0.0,5,0
femnist,3,103,handle-only-drop-residual,0,,0.0,6,0
femnist,3,103,handle-only-drop-residual,0,,0.0,7,0
femnist,3,103,handle-only-drop-residual,0,,0.0,8,0
femnist,3,103,handle-only-drop-residual,0,,0.0,9,0
femnist,3,103,handle-only-drop-residual,0,,0.0,10,0
femnist,3,103,handle-only-drop-residual,0,,0.0,11,0
femnist,3,103,handle-only-drop-residual,0,,0.0,12,0
femnist,3,103,handle-only-drop-residual,0,,0.0,13,0
femnist,3,103,handle-only-drop-residual,0,,0.0,14,0
femnist,3,103,handle-only-drop-residual,0,,0.0,15,0
femnist,3,103,handle-only-drop-residual,0,,0.0,16,0
femnist,3,103,handle-only-drop-residual,0,,0.0,17,0
femnist,3,103,handle-only-drop-residual,0,,0.0,18,0
femnist,3,103,handle-only-drop-residual,0,,0.0,19,0
femnist,3,103,handle-only-drop-residual,0,,0.0,20,0
femnist,3,103,handle-only-drop-residual,0,,0.0,21,0
femnist,3,103,handle-only-drop-residual,0,,0.0,22,0
